date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:33:26	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:23%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-5.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:27	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:24%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-5.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:29	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:25%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-6.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:30	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:26%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-6.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:31	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:27%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-7.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:32	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:30%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-7.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:33	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:30%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-8.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:35	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:32%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-8.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:36	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:33%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-9.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:38	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:35%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-9.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:42	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:36%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-10.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:44	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:37%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-10.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:46	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:42%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-11.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:47	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:44%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-11.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:48	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:45%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-12.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:49	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:46%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-12.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:51	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:47%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-13.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:52	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:48%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-13.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:53	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:50%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-14.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:55	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:51%20GMT	https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-14.html	(from https://criccoder264.pages.dev/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
15:33:56	55500/55500	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Nov%202024%2010:03:53%20GMT	https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/	D:/WEB/cric/criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/index-15.html	(from https://criccoder264.pages.dev/DROID/mid/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/legram.me/)
